sff,0,1035423,unsolved,[0;28;27;29;13;8;1;26;25;24;23;22;21;20;19;18;17;16;15;14;12;11;10;9;6;5;4;3;2],[281.73;578.164;490.701;484.369;620.886;593.51;434.314;529.443;420.59;279.17;357.383;469.714;371.183;253.144;88.99;478.846;517.008;455.136;718.236;643.491;583.762;315.828;459.228;424.969;168.541;173.918;84.9278;573.277;543.343;463.232;519.633;695.573;707.989;648.26;64.4975;637.774;679.428;583.934;103.131;683.048;500.683;461.314;558.266;521.609;585.923;28.2176;309.947;550.731;463.79;406.097;329.165;450.628;295.248;515.126;651.919;303.981;210.292;280.409;426.282;334.798;264.893;349.239;264.759;396.85;383.276;279.421;486.746;411.874;110.654;487.555;309.936;261.337;531.31;323.353;595.807;204.276;460.743;202.311;359.656;479.962;459.502;161.4;189.117;128.311;594.01;43.8277;658.508;539.48;339.076;285.492;348.848;559.967;424.625;362.752;676.757;585.314;521.748;92.3835;515.099;156.881;465.883;536.277;256.855;438.926;530.556;31.119;312.849;547.612;453.25;416.636;339.704;461.168;284.709;525.665;648.956;10.5392;278.677;455.627;328.537;528.953;377.274;307.795;200.89;417;326.884;247.511;440.937;250.124;494.79;302.957;349.841;99.0124;114.896;269.583;348.553;346.721;485.991;407.914;109.508;496.022;316.939;278.551;521.996;333.385;586.494;199.535;459.648;205.412;18.8025;354.99;429.613;455.182;120.287;496.385;466.113;251.198;415.326;269.079;180.089;599.349;247.46;657.271;342.645;468.168;255.821;140.544;275.142;506.966;478.707;158.412;158.291;250.517;31.2122;472.146;589.674;498.231;438.502;496.517;428.016;432.046;575.013;278.735;191.737;393.447;448.75;446.669;281.636;289.677;387.125;446.46;613.164;517.84;37.7888;623.886;438.382;395.051;492.633;455.345;519.829;66.2637;586.909;317.012;139.6;488.448;400.25;583.519;237.068;137.17;278.658;508.749;302.745;416.417;379.252;221.686;131.569;54.6377;530.465;55.3895;594.963;467.175;274.527;212.441;268.997;81.5019;469.296;285.067;195.314;277.995;193.64;385.205;408.597;576.595;510.235;162.714;511.393;307.915;276.949;617.85;361.877;595.078;265.845;551.407;333.237;130.926;396.046;525.467;545.785;243.585;145.773;267.705;491.236;200.503;314.545;287.226;244.639;293.556;376.247;284.804;225.117;358.688;214.589;423.185;394.994;262.038;50.1699;200.916;235.323;300.51;256.417;96.1795;198.765;253.586;213.427;328.9;171.777;289.369;390.637;530.371;499.777;103.689;175.48;159.504;644.419;74.8084;614.091;593.599;370.057;334.776;393.519;58.6378;586.242;359.518;318.25;404.084;318.022;499.159;530.154;126.424;407.704;285.731;98.8574;380.587;482.017;522.671;477.137;400.206;496.384;354.129;482.544;583.678;71.0406;209.257;394.623;397.957;466.112;69.4203;281.126;392.471;437.25;349.375;518.194;345.568;483.075;193.707;428.938;522.239;434.941;80.4874;538.891;355.225;316.668;485.749;376.106;550.246;171.775;496.632;224.842;57.0782;397.86;393.365;491.43;148.385;42.8692;196.437;405.287;107.195;320.716;183.028;235.013;446.953;428.719;559.294;478.046;59.3755;567.245;381.111;343.675;513.735;405.257;578.233;129.792;535.726;267.753;83.2415;427.591;421.352;530.388;189.995;76.0779;218.662;448.436;72.7982;351.915;209.14;273.971;475.75;467.678;43.1492;570.724;476.584;49.5519;607.013;432.741;385.367;406.195;445.164;470.692;152.141;548.544;280.212;125.115;467.733;313.811;544.395;216.782;115.802;265.659;467.279;86.4387;391.508;212.266;288.439;513.313;478.316;79.5541;107.541],1e+08,2400
sff,0,923259,unsolved,[0;28;27;6;29;26;13;8;1;25;24;23;22;21;20;19;18;17;16;15;14;12;11;10;9;5;4;3;2],[281.73;578.164;498.872;390.637;530.481;504.173;484.369;620.886;598.209;103.689;315.828;459.679;434.071;74.8084;168.541;434.381;529.443;420.59;177.075;280.765;174.183;357.45;469.714;371.991;159.504;253.734;85.1929;88.99;595.56;527.729;603.341;821.925;718.236;728.262;797.182;726.241;660.058;463.232;557.448;758.276;699.799;663.765;732.685;661.743;64.4975;679.428;583.934;103.131;593.599;683.048;521.609;500.737;461.314;650.421;585.923;28.2176;309.947;550.731;370.057;463.79;295.248;406.164;329.232;567.424;631.922;653.173;309.068;210.308;288.564;336.012;426.417;265.209;334.974;264.893;461.348;396.85;383.276;281.311;486.746;411.874;110.654;393.519;487.555;323.417;309.936;261.337;663.119;598.621;204.276;460.743;202.311;359.656;479.962;459.502;58.6378;161.4;43.8277;213.44;129.021;764.135;699.638;539.48;339.076;285.492;348.848;560.072;424.625;521.945;586.352;676.757;515.55;585.314;521.748;570.377;634.875;625.076;537.266;256.855;458.474;530.556;31.119;312.849;547.701;359.518;453.25;284.709;416.703;339.771;565.804;630.301;649.034;10.5392;279.382;455.627;328.537;528.953;377.274;307.975;200.89;318.616;417;250.227;326.884;247.84;559.287;494.79;303.332;349.841;99.4002;114.896;269.583;348.553;346.811;485.991;418.078;109.662;404.084;496.022;333.385;316.939;278.551;677.428;612.931;199.94;459.648;207.771;18.8025;355.781;464.626;455.182;120.71;496.452;466.128;252.128;318.217;415.326;247.46;269.079;180.089;723.946;659.449;343.556;468.235;255.821;141.474;276.763;509.143;478.774;160.589;158.61;250.517;31.2122;476.629;499.269;589.674;428.467;498.231;438.502;496.517;432.019;575.013;278.735;191.737;393.508;448.75;446.669;281.636;289.677;387.125;446.46;613.164;517.84;37.7888;530.154;623.886;455.345;449.536;395.051;584.157;519.659;66.2637;586.909;317.012;139.6;488.448;559.734;583.519;237.068;137.17;279.166;508.749;302.812;416.417;379.378;126.424;221.686;55.3895;131.569;54.6377;758.671;694.174;467.175;274.594;212.441;268.997;83.1233;469.296;285.134;195.314;277.995;193.64;385.205;408.597;576.609;522.449;238.697;437.998;532.227;363.686;307.915;278.493;799.42;734.923;330.647;551.421;333.537;131.225;397.668;555.598;545.799;246.122;145.985;267.878;491.236;264.383;314.545;287.226;244.639;293.556;285.842;376.247;215.039;284.804;225.117;598.728;582.275;394.994;262.038;50.1699;200.916;235.323;300.735;256.417;96.1795;198.765;255.592;213.427;328.9;171.777;289.383;99.1765;380.906;482.017;428.938;522.671;354.129;477.204;400.273;496.384;560.881;584.458;71.0406;213.682;395.177;397.957;466.226;69.4203;281.126;392.924;441.716;349.694;518.194;345.635;485.854;196.472;524.85;434.956;80.4874;446.953;538.891;376.106;355.225;316.668;683.828;626.854;171.933;496.632;224.648;57.0782;398.65;481.504;494.243;148.566;42.8692;196.657;409.874;107.195;320.716;183.028;241.394;429.692;559.294;478.061;59.3755;475.75;567.641;405.257;381.111;344.135;656.955;592.458;129.792;535.979;267.753;83.2415;427.591;524.609;530.388;189.995;76.3306;218.662;453.023;72.7982;351.915;209.14;273.971;469.255;43.1492;570.724;476.584;49.5962;513.313;607.127;445.273;432.741;385.39;652.937;606.545;152.727;549.357;280.212;125.115;471.582;537.068;544.395;216.782;115.802;266.589;467.279;86.8857;391.508;256.34;288.439;478.316;79.5541;107.871],1e+08,2400
sff,0,709678,unsolved,[0;27;15;26;29;6;13;8;12;28;25;1;10;4;24;23;22;21;20;19;18;17;16;14;11;9;5;3;2],[578.164;536.231;257.72;514.484;440.633;247.46;643.431;604.887;416.001;168.541;539.742;511.668;323.514;76.0538;103.689;560.005;426.182;269.079;184.279;310.557;206.868;513.732;388.213;180.089;109.563;276.323;181.062;88.99;615.953;37.7888;282.132;465.045;629.299;536.08;450.594;395.051;504.538;500.708;470.275;474.927;638.887;545.962;535.486;474.175;517.67;669.249;557.448;788.891;884.211;1048.17;955.246;944.771;883.46;519.659;471.709;595.628;645.437;876.88;920.113;1084.07;991.148;980.673;919.361;607.649;562.781;91.0722;632.172;255.647;269.114;369.934;536.23;440.969;307.915;285.846;264.383;573.341;784.043;872.032;529.056;80.4874;197.56;376.416;542.712;446.953;355.355;317.976;107.195;441.086;626.854;714.844;183.074;680.046;103.131;343.556;526.1;685.022;597.135;510.822;461.314;66.2637;583.934;585.923;673.912;330.647;172.732;28.2176;550.731;508.013;489.55;615.213;511.524;539.426;488.798;588.52;480.452;641.045;567.424;609.162;502.065;653.261;313.008;288.564;259.99;267.831;434.127;338.866;339.014;265.276;317.012;212.144;632.234;710.147;361.196;245.051;383.276;284.804;486.746;116.246;141.474;324.386;488.64;395.421;309.936;281.663;140.658;413.533;647.417;735.406;163.844;57.0782;204.276;460.743;214.297;496.996;465.095;291.288;43.8277;161.4;58.6975;214.381;139.581;489.507;503.414;912.699;948.6;399.487;398.65;539.48;468.778;295.037;348.955;560.072;543.653;509.143;524.686;690.982;595.721;595.869;522.131;573.867;425.249;661.45;570.377;616.111;500.777;640.131;537.266;256.855;463.45;551.892;31.119;547.718;507.417;483.942;623.643;522.063;528.886;483.19;585.507;473.419;639.424;565.804;604.588;499.052;650.394;10.5392;283.184;455.627;475.255;528.953;377.274;200.89;160.589;250.494;419.035;318.616;381.172;312.008;238.679;309.685;730.174;777.51;267.557;152.224;303.566;349.841;99.4002;114.896;269.583;348.553;346.828;486.186;109.662;158.717;333.547;499.843;404.084;317.224;278.551;141.884;427.355;661.543;749.532;145.985;42.8692;199.97;463.177;215.211;18.8025;355.781;470.126;458.603;121.572;473.326;476.629;450.266;443.715;607.675;514.749;504.274;442.963;508.749;31.2122;440.497;531.569;552.933;409.874;575.013;449.24;191.737;404.573;472.202;446.777;442.207;289.677;406.948;459.095;385.243;234.727;55.3895;221.686;126.424;131.569;54.6377;409.655;419.537;828.822;864.724;314.545;321.027;470.71;434.16;212.441;268.997;84.9428;469.296;428.552;257.37;278.215;388.325;287.226;293.556;255.592;227.258;391.219;298.293;287.818;226.506;328.73;247.669;656.953;692.855;346.87;243.755;394.994;262.292;51.1957;200.916;255.745;308.051;257.717;96.1795;200.885;216.456;171.869;99.2445;482.017;441.716;423.73;587.69;494.764;484.289;422.978;519.805;409.412;570.004;496.384;541.077;433.35;584.692;71.0406;213.764;396.023;452.217;466.226;69.4203;281.126;395.092;378.199;368.34;196.472;562.146;59.3755;223.472;407.628;567.641;475.75;381.111;347.265;72.7982;484.236;592.458;680.447;209.205;43.1492;129.792;537.212;288.2;83.2415;427.591;538.549;532.637;189.995;76.3306;453.023;352.238;274.92;469.64;570.724;50.793;266.589;447.408;613.704;515.484;433.026;394.353;88.5817;476.584;608.241;696.23;261.787;79.5541;153.924;554.425;280.212;125.115;471.582;537.068;544.395;216.782;115.802;467.509;392.095;292.133;488.605;110.168],1e+08,2400
