rrt,0,42195,solved,[1;2;4;3;0],[86.4878;176.749;90.2616;189.088;275.576;365.837;125.439;211.927;302.189;137.248],439.437,3.12074
rrt,0,42195,solved,[1;2;4;3;0],[86.4878;176.749;90.2616;189.088;275.576;365.837;125.439;211.927;302.189;137.248],439.437,3.18804
