SFF*,0,328884,unsolved,[0;19;12;23;5;4;28;24;22;10;11;3;9;27;21;26;2;8;16;17;1],[174.677;50.2653;219.935;72.1556;239.954;50.7678;307.585;475.383;305.398;280.249;161.134;328.933;158.947;164.536;414.395;162.786;330.584;152.099;180.618;416.047;58.8951;371.786;539.584;369.599;375.188;625.047;210.652;269.547;416.835;584.633;414.648;420.237;670.096;255.701;314.596;45.0491;592.064;759.862;589.877;595.466;845.325;430.93;489.825;220.278;176.761;164.482;332.28;153.794;175.233;417.743;10.6966;69.5918;221.348;266.397;441.626;472.995;640.794;462.308;483.747;726.256;319.21;378.105;529.862;574.911;750.14;308.514;754.935;922.734;744.248;765.687;1008.2;601.15;660.045;811.802;856.851;1032.08;590.454;281.94;1022.69;1190.49;1012;1033.44;1275.95;868.905;927.8;1079.56;1124.61;1299.83;858.208;549.694;283.604;845.348;1013.15;834.661;856.099;1098.61;691.563;750.458;902.215;947.264;1122.49;680.866;372.353;173.672;186.8;899.268;1067.07;888.581;910.02;1152.53;745.483;804.378;956.135;1001.18;1176.41;734.787;426.273;227.592;240.72;53.9203;174.424;342.222;138.127;188.895;427.685;92.2196;33.3245;302.871;347.92;523.149;102.916;411.43;693.37;961.124;783.783;837.703;27.1618;194.96;24.9749;44.9938;280.423;133.972;135.624;344.624;389.673;564.902;137.32;445.833;727.773;995.528;818.186;872.106;147.262;236.6;404.399;234.413;254.432;486.428;343.411;345.062;554.062;599.111;774.34;346.758;655.272;937.212;1204.97;1027.62;1081.54;356.7;209.438;268.957;436.756;266.771;286.789;518.786;375.768;377.42;586.42;631.469;806.698;379.115;687.629;969.569;1237.32;1059.98;1113.9;389.058;241.796;32.3573;331.136;498.935;328.95;348.968;580.965;437.947;439.599;648.599;693.648;868.877;441.294;749.808;1031.75;1299.5;1122.16;1176.08;451.237;303.975;94.5363;63.5599],1e+08,540.003
SFF*,0,320666,unsolved,[0;23;19;12;17;1;16;29;2;28;11;22;24;10;20;8;4],[74.984;264.369;211.908;50.8977;44.3066;256.215;294.401;287.81;499.719;243.504;358.335;351.744;563.653;307.438;63.9339;273.78;267.189;479.097;222.882;34.335;86.8;442.787;436.196;648.105;391.89;203.343;255.808;169.008;192.269;185.678;397.586;141.372;384.875;448.809;364.254;533.261;219.294;217.935;429.844;173.629;417.133;481.066;396.511;565.519;32.2572;174.942;188.501;385.876;173.33;416.834;480.768;396.212;565.22;52.6088;66.2357;320.197;341.589;530.974;318.429;561.933;625.867;541.311;710.319;224.397;238.024;171.788;366.1;387.492;576.877;364.332;607.836;671.77;587.214;756.222;270.3;283.927;217.691;45.9032;497.29;518.681;708.066;495.521;739.025;802.959;718.403;887.411;401.489;415.116;348.881;177.093;222.996;569.853;591.244;780.629;568.084;811.588;875.522;790.966;959.974;474.052;487.679;421.443;249.655;295.559;72.5629;26.9824;48.3737;237.759;25.214;268.718;332.652;248.096;417.104;166.586;192.469;148.117;293.215;339.118;470.307;542.87;164;177.559;374.934;162.389;405.893;469.827;385.271;554.279;57.9033;55.2943;10.9415;182.729;228.633;359.822;432.385;137.175],1e+08,540.003
SFF*,0,329077,unsolved,[0;12;23;5;2;28;24;22;20;10;19;17;1;16;11;7;6;27;9;21;26;8;4],[53.4133;93.8286;45.2949;381.504;332.97;287.676;177.094;177.559;176.395;464.07;209.123;203.992;208.424;496.099;32.0289;353.53;353.996;352.831;640.507;176.436;160.39;415.223;415.688;414.524;702.199;238.129;222.083;61.6927;636.478;636.943;635.778;923.454;459.383;443.337;282.947;221.254;574.722;575.187;574.023;861.698;397.628;381.582;221.192;159.499;376.815;228.984;175.571;220.865;508.541;353.13;379.563;529.566;591.259;812.513;750.758;343.582;290.168;335.463;623.139;467.728;494.161;644.164;705.857;927.111;865.355;114.598;407.461;354.048;399.343;687.018;531.607;558.04;708.043;769.736;990.99;929.235;178.477;63.8794;336.535;283.122;328.417;616.092;460.681;487.114;637.117;698.81;920.065;858.309;107.551;32.1712;88.7122;160.873;151.502;160.426;448.102;84.1204;52.4905;212.881;274.573;495.828;434.072;327.073;441.67;505.55;434.624;460.981;407.568;452.863;740.538;585.127;611.56;761.563;823.256;1044.51;982.755;583.138;697.736;761.615;690.69;559.07;779.259;725.846;771.141;1058.82;903.405;929.838;1079.84;1141.53;1362.79;1301.03;901.417;1016.01;1079.89;1008.97;877.348;367.389;972.816;919.403;964.697;1252.37;1096.96;1123.39;1273.4;1335.09;1556.35;1494.59;1094.97;1209.57;1273.45;1202.52;1070.9;560.945;193.556;1079.37;1025.96;1071.25;1358.93;1203.51;1229.95;1379.95;1441.64;1662.9;1601.14;1201.53;1316.12;1380;1309.08;1177.46;667.498;300.11;113.737;1171.84;1118.43;1163.72;1451.4;1295.99;1322.42;1472.42;1534.12;1755.37;1693.62;1294;1408.6;1472.48;1401.55;1269.93;759.972;392.583;429.234;315.497;1129.73;1076.31;1121.61;1409.28;1253.87;1280.31;1430.31;1492;1713.26;1651.5;1251.88;1366.48;1430.36;1359.44;1227.82;717.856;350.468;461.59;347.853;48.844;26.8488;27.3139;66.9799;354.655;150.245;182.274;326.682;388.374;609.629;547.873;202.884;317.482;381.362;310.436;134.024;434.882;753.16;946.716;1053.27;1145.74;1103.63;162.198;162.538;171.463;459.138;84.5778;54.2481;214.638;276.331;497.585;435.83;338.109;452.706;516.586;445.66;11.0363;570.106;888.384;1081.94;1188.49;1280.97;1238.85;142.032],1e+08,540.005
SFF*,0,335205,unsolved,[0;28;16;1;4;22;24;10;20;23;17;12;19;7;6;11;3;8;2],[132.136;242.58;331.859;273.777;405.913;84.0424;172.204;54.6641;386.523;445.981;331.599;214.059;545.918;605.376;159.395;385.349;267.809;599.668;659.126;213.145;54.55;507.004;389.464;721.323;780.781;334.8;175.405;229.955;575.959;458.419;790.278;849.736;403.755;244.36;298.91;68.9549;71.1346;177.99;313.714;344.912;163.494;322.889;376.639;498.294;567.249;210.475;342.611;32.9051;63.3027;382.678;542.073;595.823;717.478;786.433;281.609;51.4942;133.037;294.074;325.271;125.231;284.626;338.376;460.031;528.986;44.9538;261.969;195.172;327.308;437.751;468.949;315.703;475.098;528.848;650.503;719.458;214.382;405.646;194.881;448.451;532.74;691.03;722.228;524.934;684.329;738.079;859.734;928.689;444.657;658.925;399.704;591.838;839.566;923.856;1082.15;1113.34;916.05;1075.44;1129.19;1250.85;1319.8;835.773;1050.04;790.819;982.953;431.702;161.363;53.3416;385.201;435.14;10.8405;170.235;223.985;345.641;414.595;174.335;371.838;136.071;304.863;535.775;926.89;470.231;364.773;696.632;744.009;322.272;481.667;535.417;657.072;726.027;485.766;680.706;447.503;613.731;847.206;1238.32;311.431;26.7205;158.857;269.3;300.498;147.252;306.647;360.397;482.052;551.007;45.9312;237.195;27.4723;168.451;424.429;815.544;136.412;445.28;165.182;33.0457;364.905;438.959;85.5102;244.905;298.655;420.31;489.265;178.617;375.656;140.297;335.178;540;931.116;84.4624;395.894;167.769],1e+08,540
SFF*,0,330758,unsolved,[0;28;24;22;11;4;3;23;5;16;29;17;19;18;1;12;8;2],[153.058;254.305;101.247;298.195;145.137;43.8897;169.099;260.43;361.677;405.566;179.983;271.314;372.561;416.451;10.8845;484.251;575.582;676.829;720.719;315.152;304.268;72.6675;168.762;270.009;313.899;167.833;178.718;482.985;355.354;451.449;552.695;596.585;450.519;461.404;765.672;282.686;201.809;354.867;456.114;500.003;349.546;338.661;642.929;274.476;557.162;370.077;523.135;624.382;668.272;517.814;506.929;811.197;442.744;725.43;168.268;235.175;388.233;489.48;533.37;382.912;372.028;676.295;307.842;590.529;33.3662;201.634;194.815;347.873;449.12;493.01;309.341;320.225;624.493;214.145;496.831;151.121;319.389;117.755;602.744;755.803;857.049;900.939;750.482;739.597;1043.86;675.412;958.098;400.936;569.204;367.57;474.329;299.041;452.099;553.346;597.236;446.778;435.894;740.161;371.708;654.395;97.2323;265.5;63.8661;181.621;431.436;51.2361;203.869;305.116;349.006;167.084;175.56;479.827;70.0073;352.694;226.279;394.547;259.646;192.8;627.215;323.512;26.7116;179.77;281.017;324.906;142.387;153.272;457.539;46.0414;328.728;228.52;396.788;261.886;168.103;629.456;325.752;24.8526;159.37;33.3037;134.551;178.44;289.274;300.158;604.426;192.638;475.324;361.179;529.447;394.545;314.99;762.115;458.411;170.566;148.036],1e+08,540.002
SFF*,0,339137,unsolved,[0;23;12;28;11;24;22;19;4;16;18;17;1;8;2],[75.962;49.5962;43.5169;203.539;211.539;168.022;170.141;171.825;128.308;51.673;287.282;306.684;263.168;150.222;187.515;317.439;336.297;292.78;206.849;164.472;106.978;468.569;470.254;426.737;350.102;298.429;485.944;462.901;164.065;182.924;139.407;53.4756;11.0987;176.416;153.373;309.527;460.95;503.157;459.64;394.446;352.069;517.387;494.344;650.498;340.97;846.256;888.462;844.945;779.751;737.374;902.692;879.649;1035.8;726.276;385.305;493.637;535.844;492.327;427.133;384.756;550.074;527.031;683.185;373.657;32.687;417.992;556.155;598.361;554.845;489.651;447.274;612.592;589.548;745.703;436.175;95.2048;380.835;63.4254;26.8627;69.069;25.5521;179.589;143.278;263.331;290.576;441.707;137.203;434.088;819.393;466.775;529.293;170.3;189.702;146.185;33.2396;71.4967;116.982;193.956;369.925;60.398;401.368;786.674;434.055;496.573;146.471],1e+08,540.003
SFF*,0,314658,unsolved,[24],[],1e+08,540.01
SFF*,0,342327,unsolved,[0;28;16;17;18;1;23;19;29;12;24;22;11;8;7;4;20;13;15;14;3;21;27;26;9;6;10;2],[131.071;242.993;331.03;245.412;364.088;33.0582;632.667;751.342;420.313;387.254;309.659;428.334;97.3044;64.2462;451.501;72.5199;203.591;262.824;265.244;652.498;329.49;212.822;343.893;403.126;405.545;792.8;469.792;210.116;475.37;606.441;665.674;668.094;1055.35;732.34;472.664;262.548;49.9282;168.141;242.308;244.727;631.982;308.974;45.2497;189.623;452.172;279.32;157.531;471.7;474.12;861.374;538.366;274.642;419.015;681.564;229.392;274.921;143.85;474.88;478.277;865.531;542.523;295.988;440.361;702.909;250.738;237.497;149.77;51.2413;358.581;361.001;748.255;425.247;178.337;326.882;589.43;158.499;191.806;178.125;27.1084;158.18;217.413;219.832;607.087;284.078;45.4115;185.713;448.262;24.8951;254.287;258.445;141.169;355.991;487.062;598.983;601.403;988.657;665.649;428.511;568.812;831.361;405.919;635.311;630.912;505.761;383.099;147.712;62.0649;369.405;371.825;759.079;436.071;189.16;337.705;600.254;169.323;182.747;169.066;10.8236;151.992;503.703;532.004;446.357;753.697;756.116;1143.37;820.362;573.452;721.997;984.546;553.614;567.039;553.357;395.115;536.284;887.994;384.292;708.911;623.264;930.604;933.024;1320.28;997.27;750.36;898.905;1161.45;730.522;743.947;730.265;572.023;713.192;1064.9;561.2;176.908;923.426;837.779;1145.12;1147.54;1534.79;1211.79;964.875;1113.42;1375.97;945.037;958.461;944.78;786.538;927.707;1279.42;775.714;391.423;214.515;804.282;718.635;1025.97;1028.39;1415.65;1092.64;845.73;994.275;1256.82;825.893;839.317;825.636;667.393;808.562;1160.27;656.57;272.278;95.3704;309.885;929.301;843.654;1150.99;1153.41;1540.67;1217.66;970.749;1119.29;1381.84;950.912;964.336;950.655;792.413;933.581;1285.29;781.589;397.297;220.39;434.904;315.76;1133.38;1047.73;1355.07;1357.49;1744.74;1421.74;1174.83;1323.37;1585.92;1154.99;1168.41;1154.73;996.489;1137.66;1489.37;985.666;601.374;424.466;638.981;519.837;204.077;1322.95;1237.31;1544.65;1547.07;1934.32;1611.31;1364.4;1512.95;1775.5;1344.57;1357.99;1344.31;1186.07;1327.24;1678.95;1175.24;790.951;614.043;828.558;709.414;393.654;189.577;1182.96;1097.32;1404.66;1407.08;1794.33;1471.32;1224.41;1372.96;1635.51;1204.57;1218;1204.32;1046.08;1187.24;1538.95;1035.25;650.96;474.053;688.567;569.423;253.663;49.5862;160.56;1234.66;1149.01;1456.35;1458.77;1846.03;1523.02;1276.11;1424.65;1687.2;1256.27;1269.7;1256.01;1097.77;1238.94;1590.65;1086.95;702.657;525.749;740.264;621.12;305.36;101.283;216.374;150.869;1712.57;1626.92;1934.26;1936.68;2323.94;2000.93;1754.02;1902.56;2165.11;1734.18;1747.6;1733.92;1575.68;1716.85;2068.56;1564.86;1180.57;1003.66;1218.17;1099.03;783.269;579.192;662.687;628.778;479.323;607.229;521.582;828.922;831.342;1218.6;895.588;648.678;797.223;1059.77;628.84;642.265;628.583;470.341;611.51;963.22;459.518;75.2258;252.134;466.648;347.504;472.523;676.6;866.177;726.186;777.883;1255.79;163.014;31.9422;362.972;366.369;753.624;430.616;184.08;328.453;591.002;138.83;125.589;111.908;66.2174;146.537;519.004;57.1581;441.45;618.358;832.872;713.728;838.747;1042.82;1232.4;1092.41;1144.11;1622.02;516.676],1e+08,540.008
SFF*,0,322011,unsolved,[25],[],1e+08,540.004
SFF*,0,335284,unsolved,[15;25],[281.305],1e+08,540.002
