SFF*,0,330760,solved,[0;5;7;6;8;9;2;4;3;1],[24.2851;59.786;35.501;72.4498;50.7414;53.8277;53.7382;64.8195;95.3013;41.4736;63.5914;74.6726;100.723;46.8955;9.85313;65.5747;51.766;62.9871;9.15939;32.7455;37.7361;52.8541;31.2299;41.4607;19.5957;55.0598;60.0504;22.3143;36.3901;22.5815;57.9246;36.0597;43.7992;53.6523;29.1845;16.4639;21.6449;32.7261;68.227;50.805;32.0934;41.9465;43.9298;31.2092;14.7453],181.638,15.2331
SFF*,0,331256,solved,[0;9;8;2;7;6;4;5;3;1],[60.445;54.5438;10.2161;51.9635;41.4764;31.2603;59.4225;100.922;90.7056;59.9906;59.0398;50.3606;40.1445;8.8842;53.668;40.2663;63.5105;53.2944;22.034;41.2754;18.7735;24.3247;75.483;65.2669;51.1113;35.0978;58.1876;39.4141;23.2421;53.0931;42.9549;28.7214;47.8285;35.7977;17.0242;22.3899;22.3938;40.1421;32.15;44.7464;63.8534;51.8226;33.0491;38.4148;16.0249],182.065,18.0834
SFF*,0,334177,solved,[0;3;5;7;6;2;9;8;4;1],[23.0496;43.56;20.5104;78.0916;55.0419;34.5316;60.2517;37.2021;48.8833;54.6988;62.3235;39.2739;50.9551;59.8906;9.47033;63.3692;57.4233;77.9337;95.4527;47.9018;38.4315;53.2849;47.339;67.8493;92.1093;41.689;32.2187;10.0843;40.5765;17.5525;29.208;41.376;19.6753;21.7471;54.0767;53.9658;21.9973;16.0437;36.554;71.0856;49.7216;51.7933;41.3796;31.2953;30.0463],181.161,13.8542
SFF*,0,332230,solved,[0;5;7;4;8;9;2;6;3;1],[23.7207;58.5971;34.8764;41.441;29.1657;41.6776;67.3914;80.5257;94.1185;52.4409;61.3182;74.5411;104.252;62.5749;10.134;50.9253;50.3642;70.5696;28.892;30.1615;40.2955;55.1174;48.4426;60.9544;19.2768;37.589;47.7229;9.61517;23.9259;20.8723;55.7487;17.5151;59.6534;54.4431;29.4919;31.1957;21.9533;35.012;69.8884;32.4292;45.6023;39.5291;29.1362;38.7514;14.914],179.319,16.4626
SFF*,0,334351,solved,[0;5;8;9;4;2;7;6;3;1],[23.2757;53.4469;65.5721;63.4355;75.5607;9.9886;41.557;40.7277;50.2652;54.1451;64.3614;63.532;43.0937;37.5233;22.8044;58.0039;34.7282;90.8926;94.7725;40.6274;63.4317;61.1615;60.3321;53.1955;47.6251;19.6045;10.1018;53.8237;23.0431;22.2138;43.3583;53.3469;18.5138;41.3182;48.8509;38.1183;21.676;35.42;31.7709;41.7595;33.2488;56.0532;63.5859;52.8533;14.735],183.333,16.7001
SFF*,0,333264,solved,[0;8;9;2;7;6;4;5;3;1],[52.449;62.5001;10.0511;53.0893;35.6757;37.4093;61.3724;98.544;100.277;62.8682;60.7794;44.9667;46.7002;9.29094;53.5773;40.8899;58.8885;60.6221;23.2128;41.584;19.8895;25.5894;65.2246;75.2757;51.5303;35.783;49.6288;29.7393;23.8292;42.9544;53.0055;29.26;58.0533;36.9502;17.0607;22.2702;21.7875;31.6268;41.6779;44.3492;73.1424;52.0393;32.1499;37.3594;15.0892],182.849,15.8438
SFF*,0,334473,solved,[0;8;9;2;4;7;6;5;3;1],[53.2557;62.936;9.68034;50.0299;31.5059;41.1863;39.2288;53.228;62.9084;21.7221;61.6121;91.835;101.515;62.707;41.1196;58.4458;38.4338;48.1141;9.30581;19.2169;53.4012;25.6329;69.1525;78.8328;51.6081;37.791;35.9791;57.008;23.4151;47.1751;56.8555;29.6308;15.8137;48.0977;35.0306;21.9773;21.6529;31.6028;41.2831;28.377;31.386;63.6701;37.6829;37.5497;15.608],180.74,14.3281
SFF*,0,334171,solved,[0;9;8;2;4;7;6;5;3;1],[60.2574;54.5828;9.95923;50.0159;41.5775;31.6182;42.873;66.3339;56.3747;24.7829;58.6015;101.76;91.8006;62.9756;41.4854;58.7613;47.5295;37.5703;8.74532;18.8044;54.2303;23.6621;76.1484;69.2663;51.1928;30;34.9393;48.8044;25.1554;54.5812;47.6992;29.6256;17.7176;56.5065;36.522;21.5672;21.819;40.0583;32.7781;28.1969;32.653;71.4419;36.9422;36.5026;14.9354],180.106,16.376
SFF*,0,335839,solved,[0;8;9;6;4;7;2;5;3;1],[58.2401;61.328;9.88319;54.0407;40.6132;50.4964;42.4327;51.0477;60.9309;19.1646;58.4835;91.9003;101.784;60.0172;40.8526;63.0244;31.6295;41.5127;8.9837;25.905;66.7576;24.2293;64.9917;74.8749;49.5865;30.4219;34.4728;56.3269;23.9699;43.4821;53.3653;30.0709;18.4628;55.9824;39.0546;21.5096;21.812;36.4281;39.516;45.5373;33.9293;71.4488;54.521;36.9761;15.4664],181.385,16.104
SFF*,0,333695,solved,[0;8;9;6;7;4;2;5;3;1],[52.489;62.367;9.87798;61.8896;54.7396;46.7706;60.7146;104.208;100.821;54.0506;42.1033;64.9407;59.8802;19.7862;41.1891;54.3614;47.2145;37.3398;9.434;63.4846;22.5437;24.8091;68.3028;73.8366;48.9869;35.9055;29.2007;51.7443;23.7958;46.6333;52.1671;38.0937;57.575;18.3075;30.5656;21.6695;22.6373;31.7145;41.5925;53.0125;72.4937;33.2262;45.4843;36.5882;14.9187],184.251,16.5673
