SFF*,0,326661,solved,[0;10;18;17;2;4;19;12;11;3;15;13;5;1;16;14;8;6;9;7],[33.4384;77.3109;46.2705;116.582;85.5416;39.2711;127.154;98.6786;52.408;13.137;118.867;97.1684;50.8979;27.1926;14.0556;90.7612;82.0911;65.0077;70.7516;57.6146;43.559;68.6364;59.9663;42.8829;60.1991;69.444;61.1571;22.1248;91.7649;71.0453;31.4389;26.1445;35.3894;27.1025;56.1794;34.0546;53.9729;81.1059;64.0225;81.3387;90.5836;82.2968;42.6368;21.1397;55.1942;116.879;96.1595;56.5531;39.3562;26.2192;12.1637;38.5027;55.2309;25.1142;76.3705;99.7661;79.0465;34.3882;18.1433;27.3882;19.1013;54.8895;42.0558;8.00123;63.1955;22.3964;89.9094;85.479;68.3956;76.6024;63.4654;49.4098;6.65786;25.5127;59.5673;36.0886;45.1605;61.5474;104.756;79.9104;33.6398;13.1529;22.3978;17.2581;59.8798;47.0462;12.9916;68.1858;27.3868;4.99035;66.5377;124.45;93.4102;47.1396;19.5742;24.3582;38.4138;81.9728;79.7733;45.7187;100.913;50.5774;37.7174;87.8236;32.7271;67.5832;34.1449;21.3233;60.5943;72.5723;72.2212;86.331;64.2062;52.7622;85.3458;77.8764;55.7115;89.7188;54.9631;63.0515;82.7615;53.8952;7.62469;34.2017;47.3387;43.2732;70.4583;48.3335;23.8142;69.4732;48.9284;26.7635;73.8462;26.0151;53.7759;28.948;43.258;9.81963;42.2117;81.4827;94.6197;93.1096;91.9108;69.7859;73.6506;90.9256;98.7648;76.5999;95.2986;75.8515;87.3767;24.3252;49.8364;57.5569;36.8373;19.7539;59.025;69.5973;61.3105;45.2538;23.129;34.2079;44.2686;59.3221;42.2092;48.6416;47.1995;66.8935;41.0772;25.2045;46.657;20.9609;54.3992;59.4324;98.7035;109.276;100.989;69.8004;47.6756;73.8864;33.2472;99.0006;81.8877;68.9485;86.878;106.572;80.7557;64.883;64.2188;39.6785],318.995,24.6587
SFF*,0,328252,solved,[0;10;6;14;18;17;1;13;15;19;5;3;12;11;4;8;16;2;9;7],[34.0412;43.7711;9.72984;69.4519;35.4106;25.6808;77.9358;55.7698;47.4996;21.8188;115.582;93.4157;87.2696;61.5888;39.77;102.959;80.7934;81.662;55.9918;34.173;12.6224;100.67;78.5042;79.3729;60.2962;38.4774;17.6603;5.03789;126.311;105.181;106.05;84.5219;62.7032;38.3526;28.5301;26.6768;92.651;84.4554;85.3241;75.8072;66.0715;80.7048;68.1972;63.1593;42.3521;93.7576;86.5903;87.4589;77.9421;68.2064;82.4469;70.3321;65.2942;44.0943;6.57233;54.764;82.2525;83.1212;73.6043;63.8686;78.6167;65.9943;60.9564;75.9845;43.4321;38.9936;69.8335;61.6379;62.5065;52.9897;43.254;58.002;45.3797;40.3418;56.4777;22.8175;24.9524;20.6146;93.5547;71.3887;72.2573;52.5998;30.781;22.027;9.40468;7.69643;34.3732;70.8557;72.9906;68.6528;48.0382;119.309;97.1426;98.0113;73.0786;51.2598;26.9093;17.0868;18.6384;11.4433;53.7955;55.5376;79.5948;58.9802;26.3348;80.6795;58.5135;55.5756;29.8948;8.076;34.9249;26.097;30.4014;54.6272;68.8152;70.9501;66.6123;45.9977;22.705;43.1838;124.951;97.4317;87.7019;62.648;47.0148;19.2808;31.9032;36.9411;48.8877;91.2398;92.9819;97.8975;77.2829;41.3079;37.4443;54.2057;125.572;103.406;94.8723;70.3394;52.6098;12.8397;22.6123;27.6502;25.5129;67.865;69.6072;88.6066;67.992;32.017;14.0696;47.7646;23.3747;59.6233;37.0768;37.9455;28.4286;18.6929;56.3389;43.7165;41.4274;68.1042;47.3786;49.5135;45.1757;24.5611;34.3118;60.0658;21.4366;65.7077;66.3288;21.7234;55.7646;65.4945;67.7762;58.0405;95.6864;83.0641;80.7749;104.588;70.9277;72.0342;33.0406;48.1101;73.6594;99.4133;60.7842;105.055;105.676;39.4313],319.023,22.4223
SFF*,0,327730,solved,[0;10;14;18;17;1;13;15;19;5;3;12;4;11;8;16;2;9;7;6],[40.3269;65.7926;33.5791;77.6861;54.0349;20.4558;108.831;89.4896;60.566;40.1102;98.3526;79.0109;67.4688;53.0216;12.9114;99.8424;80.5007;68.9586;57.7269;17.6166;4.70527;121.464;102.122;90.58;79.3483;39.238;26.3267;21.6214;95.3458;85.0732;73.5311;67.7739;80.411;67.4996;62.7944;41.173;90.5301;84.2838;72.7417;66.9845;77.3321;69.9474;65.2421;43.989;6.36511;53.9789;80.2943;68.7522;62.995;78.8692;65.9579;61.2526;76.1116;42.9162;36.5511;70.7334;60.4608;48.9187;43.1615;59.0358;46.1244;41.4191;56.2781;24.6124;23.823;19.8335;118.601;99.2591;85.5852;68.2381;28.1279;23.4637;18.7584;11.9617;53.1346;49.2043;80.011;60.1775;91.6056;72.2639;60.7218;54.9646;23.6595;10.7481;8.2368;29.8582;60.4126;59.6232;55.6337;35.8002;26.9952;78.5674;59.2258;28.8139;8.35816;34.3056;47.217;51.9222;73.5436;68.6553;67.8658;63.8763;44.0429;62.4335;51.6506;128.076;99.1594;65.5803;50.9234;19.2449;32.1563;36.8616;48.7594;89.9324;86.002;98.1142;78.2807;36.7977;42.9044;53.5505;120.78;101.438;71.5124;54.1653;14.0551;22.4274;25.7237;26.0345;67.2074;63.2771;86.9763;67.1428;14.0728;33.1755;48.3607;22.7277;57.1635;37.8219;26.2798;20.5226;51.6677;41.1891;42.6788;64.3002;47.2513;46.4619;42.4724;22.6389;61.4372;34.4421;21.4039;70.9127;63.6164;21.4708;61.7977;65.4274;59.6702;90.8153;80.3367;81.8265;103.448;73.8751;69.0593;32.5082;49.2627;100.585;73.5897;60.5516;110.06;102.764;39.1476;42.2799;10.0664;23.5127;43.9685;84.0787;89.0773;90.5671;112.189;95.1396;94.3502;90.3607;70.5272;109.098;82.3303;52.3266;89.093;95.0251;47.8883;63.7506],329.048,23.8944
SFF*,0,327333,solved,[0;10;6;14;18;17;2;15;19;12;5;13;4;3;16;11;8;1;9;7],[34.2505;43.8131;9.56258;67.8038;33.5532;23.9907;79.042;54.1884;44.6258;20.6352;114.724;95.0548;86.584;62.5934;41.9582;124.553;104.884;99.168;75.1774;54.5422;12.584;125.148;110.312;111.408;87.4174;66.7822;36.8485;24.2645;94.8469;115.402;116.498;92.507;71.8718;53.1977;60.8615;37.2939;69.1801;103.431;107.809;83.8187;63.1835;57.417;67.0782;62.9607;25.6668;91.6744;121.939;123.035;99.0445;78.4093;59.7351;67.3989;43.8314;6.53749;22.4943;99.9294;80.2599;81.3557;57.365;36.7298;18.0557;25.7195;30.0524;35.142;41.3587;41.6795;118.466;98.7964;99.8922;75.9015;55.2664;28.5213;15.9373;11.5158;45.849;59.8953;52.3865;18.5366;55.2479;89.4985;99.0611;103.553;83.916;78.1495;87.8107;69.9005;42.0307;20.7325;36.9799;62.0912;80.6278;127.798;102.944;93.3815;69.3908;48.7557;18.6812;31.2653;55.5297;71.8789;76.0983;78.4164;36.7369;47.2025;96.8307;91.8452;72.1757;73.2714;49.2808;28.6456;22.8791;32.7082;38.1366;43.2262;34.5379;49.7637;8.08422;26.6208;55.2704;41.5604;86.5103;61.6568;52.0942;28.1035;7.46837;34.4898;47.0738;62.9171;68.0067;63.9642;74.5442;32.8647;51.4013;84.6967;43.248;29.4263;102.057;82.3874;78.8062;54.8156;34.1804;12.6674;22.4965;35.4407;40.5303;44.7497;47.0678;5.38834;23.9249;65.4821;31.3486;10.2118;27.4764;56.6974;37.0279;40.6585;30.4347;22.3446;58.0269;67.856;73.2844;78.3739;61.5285;84.0228;43.232;61.7685;73.1185;71.1002;35.1478;29.8129;45.3595;21.4652;55.7157;65.2783;69.7705;61.6803;96.7451;106.574;103.683;73.3817;47.7149;70.2092;81.9502;100.487;33.7828;110.436;73.866;69.1487;84.0777;39.3357],335.599,24.2924
SFF*,0,326275,solved,[0;10;18;17;2;15;19;12;13;11;5;3;4;1;16;14;8;9;7;6],[34.0867;77.5758;47.2942;114.795;87.6802;40.386;125.964;100.333;53.0385;12.6526;119.054;97.5159;56.4684;38.1043;25.4518;99.8036;101.026;59.9789;51.6454;61.8544;39.8249;68.2292;71.7782;54.335;57.1354;67.3443;60.4337;31.5744;101.305;79.767;38.7195;17.7567;27.9657;20.8165;37.1949;42.6849;93.337;71.7993;30.7518;22.4183;32.6272;25.7166;29.2272;34.7171;7.96773;93.1723;96.7213;66.6103;58.2768;68.4857;44.8793;6.63134;24.9431;43.8262;35.8585;54.3734;81.619;74.8491;77.6494;87.8584;75.6532;45.4566;20.5141;63.1989;55.2312;38.9387;120.012;98.4739;51.4245;28.55;15.8974;11.513;51.3378;61.3918;18.7069;26.6746;56.3923;81.9058;103.038;81.5003;34.2862;12.7172;22.9261;25.856;38.9282;44.4182;5.03951;9.70106;45.5596;64.9322;17.1383;123.212;92.9306;45.6363;21.8817;22.559;48.0107;73.5271;79.0171;39.6384;44.2999;80.1585;99.5311;38.4563;34.5989;67.3412;35.3838;21.1441;61.53;74.1826;77.6125;81.123;75.4791;59.8636;51.8959;87.7544;95.9932;72.5686;55.4303;59.687;80.3752;54.8757;7.5815;34.4201;47.0726;48.8869;52.3974;57.1345;31.138;23.1703;59.0288;77.6486;43.843;26.7047;53.2178;28.7256;58.2783;36.7406;19.2974;56.517;67.6859;60.7753;64.2859;35.0376;43.0264;35.0587;59.9807;55.5516;61.7333;44.7598;64.9338;40.4415;22.0969;21.5706;48.8163;60.0964;97.316;108.485;101.574;78.233;46.6586;83.8254;75.8577;71.6017;32.8028;102.532;85.5587;105.733;81.2405;62.8959;40.799;41.4598;9.50234;43.7266;84.1125;96.7651;100.195;103.706;81.2805;82.4461;74.4783;106.224;91.1214;95.1511;78.0127;85.5684;25.8814;51.3081;46.2429;58.3186],329.935,23.2131
SFF*,0,329448,solved,[0;10;18;17;2;4;19;5;12;11;15;13;3;1;16;14;8;6;9;7],[33.9821;78.3453;44.4629;117.473;84.7141;40.2512;130.737;98.4672;54.0043;13.7531;124.943;96.0937;51.6309;27.2345;13.4814;97.583;93.8605;73.9528;65.4408;56.8959;43.4145;92.1651;87.3511;67.4434;58.9314;63.4052;49.9238;6.50935;68.4891;61.8872;41.9795;56.6491;67.0478;60.0752;31.9733;25.464;102.755;77.6791;33.2162;22.3837;32.7824;26.7466;55.0986;48.5893;34.2654;131.044;105.715;61.2526;39.0012;25.2481;11.7667;36.9671;43.4764;62.5544;29.2258;109.549;84.2209;39.758;18.0733;28.4721;19.0154;47.3674;40.8581;41.0598;7.73119;21.4946;55.3549;82.2309;62.3232;76.9928;87.3915;80.419;42.2281;36.8102;20.3437;54.6091;79.1952;61.4035;107.668;78.8181;34.3553;12.6706;23.0693;17.2756;52.7702;46.2608;43.9785;9.71311;26.8973;5.40276;64.3222;126.6;92.7179;48.255;18.5069;23.8273;37.3087;80.7232;77.4383;75.156;40.8906;49.0754;36.5802;95.4997;31.1774;67.461;33.4789;20.7988;61.05;71.7986;72.4297;94.7516;88.2422;62.7783;54.015;82.0514;60.5568;83.122;55.1541;61.8744;81.2577;52.4082;7.94533;36.2149;49.4793;43.6855;67.8633;61.3539;35.89;25.2709;53.3073;31.8127;56.2337;26.41;49.3805;28.7441;43.8163;9.83418;41.0346;81.2858;95.0389;92.6655;103.695;97.1853;71.7213;74.2508;102.287;80.7927;92.065;75.3899;85.519;23.6447;48.98;60.2944;38.0724;18.1648;57.2921;70.5564;64.7627;55.788;49.2787;23.8147;46.348;74.3844;52.8899;44.1584;47.4871;66.4198;38.9636;21.0771;47.9066;21.7219;55.704;57.588;96.7153;109.98;104.186;75.8611;70.4432;46.7673;81.0327;109.322;87.8271;33.633;86.9103;105.843;78.3868;60.5004;65.5382;39.4232],320.458,20.8607
SFF*,0,327277,solved,[0;10;18;16;17;1;13;19;5;3;15;12;11;4;2;14;8;9;7;6],[40.5405;76.4582;44.6583;123.677;91.877;47.2187;112.78;86.7481;42.0898;18.5488;101.938;79.7731;35.1148;31.2044;12.6556;99.2159;78.2921;39.9441;36.0337;17.4849;4.82933;96.806;84.2256;66.1894;70.4393;51.8905;39.2349;34.4056;90.4966;83.883;65.8469;76.8669;58.3181;45.6625;40.8331;6.42757;55.9443;80.4313;62.3952;98.0419;79.4931;66.8375;62.0082;44.0695;37.6419;126.218;105.294;65.4603;48.611;38.2045;30.3455;27.0024;37.2001;42.2095;79.8514;72.0689;59.4885;41.4523;77.0991;58.5503;45.8947;41.0653;24.7371;24.3945;20.9428;61.9372;92.3677;71.4438;34.961;40.7744;22.2256;9.56997;7.80266;42.2082;48.6358;63.6875;34.805;42.7447;118.161;97.2371;53.8453;36.9959;26.5894;18.7305;18.945;48.8152;53.8245;80.9532;11.615;60.0104;26.7477;125.355;99.9014;55.2431;23.6376;13.1532;23.4173;28.2467;62.2513;67.2607;90.2548;25.0512;69.312;32.9873;13.4362;67.2258;35.824;21.9882;62.272;64.078;57.1029;61.9323;88.1776;87.835;84.3833;84.6036;63.4405;56.9492;72.9923;76.0271;78.7755;52.7434;8.08507;45.9022;34.0047;27.0297;31.859;66.2646;68.1642;64.7125;57.3753;43.7696;26.876;45.7602;47.158;30.0732;57.7176;36.7852;18.7491;65.9678;55.0711;44.2285;41.5068;47.4403;47.0978;43.6461;68.5092;22.7032;34.6586;60.4518;67.6458;40.7373;21.0664;21.7368;62.2774;58.6913;105.91;95.0133;84.1707;81.449;75.0692;68.7598;34.2075;108.451;50.3321;74.6008;100.394;107.588;80.6795;61.0086;39.9422;42.1029;10.7011;42.2889;87.3949;84.3787;77.4037;82.233;94.9267;94.5841;91.1324;107.749;70.1896;77.2499;96.1342;97.5319;25.1229;50.3739;47.4863;63.8397],323.976,23.8218
SFF*,0,325430,solved,[0;10;18;17;16;2;4;19;12;15;13;11;5;3;14;8;1;9;7;6],[34.4925;75.9483;46.8594;111.668;88.2668;41.4074;127.3;95.2266;52.369;19.1574;120.835;100.824;53.9647;12.5572;23.81;115.9;95.951;50.1638;26.9042;38.1569;14.347;96.9885;87.174;68.9026;74.6015;85.8542;62.0442;47.6973;70.2721;60.0211;41.7497;59.7891;78.9466;68.956;60.0479;27.1529;120.706;100.757;59.7;38.4419;49.6946;25.8846;11.5377;41.9526;55.0321;99.0612;79.1126;38.0556;18.436;37.5934;27.6028;18.6947;63.5969;41.3531;21.6444;91.5471;71.5985;43.6059;23.9863;43.1438;33.1532;26.2088;71.111;41.9766;29.1584;7.51408;90.6575;83.7406;65.4692;75.9544;87.2071;63.3971;49.0502;6.33101;23.7195;48.2836;65.0726;65.6961;55.1416;80.7152;62.4438;80.4832;99.6407;89.6501;80.742;41.8469;20.6941;75.7262;62.0472;62.6707;35.5159;66.2969;34.2238;21.4773;59.8179;61.0028;72.3751;71.6411;90.3799;63.227;81.1773;59.5329;65.0833;86.9465;83.9211;84.3882;55.2992;8.43987;33.7841;43.9292;46.3414;48.9959;77.3424;50.1895;58.5321;36.8877;42.438;73.909;70.8836;26.0337;98.5118;78.5632;32.776;13.1564;32.3138;22.3233;17.3878;65.085;46.6327;26.924;5.27959;10.9009;66.4379;67.3268;54.2533;31.6081;57.0842;37.1356;18.8641;54.584;71.2332;63.7509;58.8154;50.0384;22.8855;63.6214;41.977;34.4629;46.605;43.5796;40.3415;27.304;41.4276;21.9011;56.3936;58.9391;94.6589;111.308;103.826;98.8903;75.0875;48.3711;103.403;82.0519;74.5379;68.7565;33.2405;80.4164;67.3789;81.5025;40.0749;42.1403;10.0671;44.7854;83.9746;85.1595;96.5318;94.9492;97.2411;70.0882;104.485;82.841;81.6657;93.8077;90.7823;24.1567;50.1904;77.5614;47.2027;64.0413],326.934,22.1027
SFF*,0,325134,solved,[0;10;18;14;16;17;2;4;19;5;12;3;15;13;11;8;1;9;7;6],[37.4021;79.1142;50.1208;66.4279;34.2344;21.093;128.671;96.4776;50.0031;62.2432;118.556;91.6711;41.5503;60.1899;18.7734;128.331;105.312;55.1917;73.6082;23.2061;13.8777;123.122;100.103;49.9827;70.1736;37.2464;27.918;14.0403;105.23;89.9;60.0579;81.1509;75.0384;56.265;57.0188;42.9785;98.2665;82.9362;67.0217;88.1147;82.0022;63.2288;63.9826;49.9423;6.9638;75.1646;59.8342;44.7412;65.8342;79.4525;60.6791;70.4538;65.2448;30.0658;23.102;55.1486;68.7616;53.6686;74.7615;99.4684;80.695;90.4698;85.2608;50.0817;43.1179;20.016;117.66;97.3815;54.3126;74.5035;49.2694;34.3141;26.0632;12.023;40.0458;47.0096;59.7827;79.7987;100.751;80.4726;33.9642;55.0572;36.5786;17.8052;27.5799;22.3709;38.4598;45.4236;42.8739;62.8898;22.5321;92.4693;72.1911;29.8796;50.9726;44.8601;26.0867;35.8614;30.6524;30.1783;37.1421;34.5924;54.6084;25.1903;8.28146;86.7765;57.7831;7.66231;26.302;42.3408;33.888;47.7657;43.8717;67.7202;74.684;52.4035;61.3309;48.2016;31.6927;37.5419;105.847;82.8286;32.7077;52.8987;31.4826;12.7092;22.4839;17.2749;43.5558;50.5196;47.9699;67.9858;21.6049;5.096;13.3775;26.5967;57.3989;36.9645;21.8715;42.9645;71.8747;61.3133;71.088;65.879;52.9354;45.9716;22.8697;31.797;60.4169;43.5081;35.2266;29.5339;48.6041;21.9264;59.3284;61.5061;82.5991;111.509;100.948;110.723;105.514;83.304;76.3402;53.2382;33.2222;100.051;83.1426;74.8612;69.1684;88.2386;39.6346;42.1861;9.99265;43.7813;24.2417;86.4849;84.4317;96.0308;93.764;99.8926;92.9288;69.8268;78.7542;98.0939;77.7455;73.6609;50.5437;76.4891;46.9572;64.1125],324.359,23.9215
SFF*,0,326496,solved,[0;10;18;17;2;15;19;13;12;3;11;5;4;1;16;8;14;9;7;6],[34.0806;78.107;48.9203;115.196;89.2738;40.3535;128.851;102.93;54.0093;13.6558;129.227;112.259;63.3389;38.3504;24.6946;97.8814;82.9872;64.9921;76.8719;63.2161;38.5215;112.532;88.2601;39.3398;17.4222;27.5513;30.1172;64.1743;75.9743;60.4702;42.4751;56.1269;66.256;53.2529;22.517;41.6573;55.1196;69.7143;51.7192;76.9817;87.1108;74.1077;42.7618;62.5121;20.8548;108.413;84.1404;35.2201;22.4227;32.5518;33.2011;56.2212;7.95317;33.7042;54.559;90.4288;83.91;65.9148;79.5666;70.6687;45.974;7.45253;65.0971;23.4397;35.3093;57.1439;125.065;100.792;51.8719;28.2564;14.6007;11.467;49.9885;18.6502;60.3075;81.1623;26.6034;57.441;107.741;83.4687;34.5484;12.6308;22.7599;28.7905;66.0131;4.79141;43.4961;64.3509;9.7919;66.9358;17.3236;124.241;93.8315;46.134;19.2906;23.2868;47.9814;86.5029;36.7128;75.4175;96.2723;41.7133;93.9555;37.8875;31.9214;80.47;56.1977;7.2774;34.7255;48.3813;56.0615;58.5498;32.0624;36.0328;54.0822;27.9427;59.4726;44.5945;27.271;53.4114;65.2171;33.5281;21.3954;61.7489;75.4046;84.7343;86.3875;60.7352;63.8705;73.1146;56.6155;87.3102;73.2673;55.9438;60.3034;28.6728;59.3441;36.758;18.7629;55.8514;69.5071;76.9652;46.2292;53.1882;23.7122;32.9563;49.0686;47.152;65.7204;48.3968;64.8969;21.1259;40.1583;21.8133;55.8939;57.5988;94.6873;108.343;107.414;76.068;92.0242;54.161;33.3062;87.8652;68.6155;104.556;87.2328;103.733;59.9618;78.9942;38.836;41.5136;9.8246;45.0989;85.4524;99.1082;106.95;92.8118;84.4387;70.2948;79.5389;80.319;93.7346;96.9709;79.6473;84.0069;52.3763;23.7035;46.5826;63.3269],322.28,21.7049
