sff,0,510855,solved,[0;9;8;7;6;5;4;3;2;1],[515.417;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;425.113;132.744;386.811;155.28;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.669;366.474;327.617;203.824;615.496;359.104;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;425.167;283.33;264.655;585.118;419.687;187.12;463.623;283.788],1499.53,300.007
sff,0,517913,solved,[0;9;8;7;6;5;4;3;2;1],[515.417;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;425.113;132.744;386.811;155.28;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.617;203.824;615.496;359.104;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.925;283.33;259.443;585.118;414.723;187.12;463.267;283.788],1494.32,300
sff,0,570839,solved,[0;9;8;7;6;5;4;3;2;1],[490.286;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;424.062;132.63;386.811;155.125;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.384;203.824;615.496;358.949;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.523;283.33;259.041;585.118;414.167;187.12;462.865;283.788],1493.65,300.001
sff,0,564362,solved,[0;9;8;7;6;5;4;3;2;1],[490.286;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;424.062;132.744;386.811;155.125;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.384;203.824;615.496;358.949;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.523;283.33;259.041;585.118;414.167;187.12;462.865;283.788],1493.76,300.001
sff,0,551382,solved,[0;9;8;7;6;5;4;3;2;1],[515.417;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;424.062;132.744;386.811;155.125;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.617;203.824;615.496;358.949;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.602;283.33;259.12;585.118;414.245;187.12;462.944;283.788],1493.84,300
sff,0,483887,solved,[0;9;8;7;6;5;4;3;2;1],[515.417;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;425.113;132.744;386.811;155.28;288.439;89.1981;429.966;111.032;275.591;400.001;340.876;442.669;366.474;327.617;203.824;615.496;359.104;354.696;190.963;423.38;67.5597;272.693;434.761;341.236;121.582;281.636;223.513;425.345;283.33;264.655;585.118;419.692;187.12;463.623;283.788],1499.85,300
sff,0,268983,solved,[0;9;8;7;6;5;4;3;2;1],[516.472;187.795;478.505;354.364;165.351;313.394;752.552;432.503;722.937;411.672;453.658;132.744;468.674;155.28;299.76;89.1981;439.82;111.032;276.145;684.745;431.426;446.929;717.434;349.195;552.083;963.755;707.363;359.79;191.738;438.112;67.5597;272.761;684.433;428.041;121.582;281.636;223.66;425.383;283.33;266.775;670.099;422.055;187.157;544.644;303.239],1591.14,300.002
sff,0,585212,solved,[0;9;8;7;6;5;4;3;2;1],[490.286;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.608;411.739;424.062;132.63;386.811;155.125;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.383;203.824;615.339;358.949;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.523;283.33;259.041;585.118;374.93;187.12;462.865;283.788],1493.65,300.001
sff,0,569028,solved,[0;9;8;7;6;5;4;3;2;1],[490.286;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;424.062;132.63;386.811;155.125;288.12;89.1981;429.966;111.032;275.591;400.001;340.876;442.561;366.474;327.384;203.824;615.496;358.949;354.696;190.963;423.38;67.5597;272.693;434.761;339.62;121.582;281.636;223.513;422.523;283.33;259.041;585.118;414.167;187.12;462.865;283.788],1493.65,300
sff,0,490672,solved,[0;9;8;7;6;5;4;3;2;1],[515.417;178.757;471.849;352.04;163.482;308.367;373.145;406.478;485.799;411.672;425.113;132.744;386.811;155.28;288.439;89.1981;429.966;111.032;275.591;400.001;340.876;442.669;366.474;327.617;203.824;615.496;359.104;354.696;190.963;423.38;67.5597;272.693;434.761;339.747;121.582;281.636;223.513;425.167;283.33;264.655;585.118;419.692;187.12;463.623;283.788],1499.85,300.001
