rrt,0,44465,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;258.718;328.694;348.375;379.597;449.574;469.255;120.88;159.093;229.069;248.75;261.851;382.731;211.176;281.153;300.834;313.935;434.815;52.8839;181.478;251.455;271.135;284.236;405.116;96.7852;148.869;233.754;303.731;323.412;336.513;457.392;75.4615;95.5454;171.447;126.779;196.756;216.437;131.938;252.818;129.913;181.997;152.298;204.575],824.299,5.58198
rrt,0,44465,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;258.718;328.694;348.375;379.597;449.574;469.255;120.88;159.093;229.069;248.75;261.851;382.731;211.176;281.153;300.834;313.935;434.815;52.8839;181.478;251.455;271.135;284.236;405.116;96.7852;148.869;233.754;303.731;323.412;336.513;457.392;75.4615;95.5454;171.447;126.779;196.756;216.437;131.938;252.818;129.913;181.997;152.298;204.575],824.299,6.45284
rrt,0,39190,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;391.753;461.729;481.41;270.873;340.85;360.53;120.88;270.032;340.008;359.689;271.425;150.546;290.115;360.092;379.773;291.509;170.629;52.8839;366.017;435.994;455.674;367.41;246.531;96.7852;148.869;287.093;357.07;376.751;288.487;167.607;75.4615;95.5454;171.447;126.779;196.756;216.437;264.973;144.093;143.252;163.336;239.237;160.314],849.793,4.81493
rrt,0,44612,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;173.585;243.562;263.242;168.864;238.841;258.522;120.88;266.039;336.016;355.696;308.465;303.744;286.123;356.1;375.78;328.549;323.828;52.8839;362.024;432.001;451.682;404.45;399.73;96.7852;148.869;286.3;356.277;375.958;328.726;324.006;75.4615;95.5454;171.447;126.779;196.756;216.437;169.205;164.485;139.259;159.343;235.245;159.521],866.192,5.74989
rrt,0,42798,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;257.86;327.836;347.517;378.739;448.716;468.397;120.88;269.252;339.229;358.91;232.753;353.632;289.336;359.313;378.993;252.837;373.716;52.8839;365.237;435.214;454.895;328.738;449.618;96.7852;148.869;286.314;356.29;375.971;249.814;370.694;75.4615;95.5454;171.447;126.779;196.756;216.437;131.08;251.96;142.473;162.557;238.458;159.534],836,5.41814
rrt,0,44465,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;258.718;328.694;348.375;379.597;449.574;469.255;120.88;159.093;229.069;248.75;261.851;382.731;211.176;281.153;300.834;313.935;434.815;52.8839;181.478;251.455;271.135;284.236;405.116;96.7852;148.869;233.754;303.731;323.412;336.513;457.392;75.4615;95.5454;171.447;126.779;196.756;216.437;131.938;252.818;129.913;181.997;152.298;204.575],824.299,6.57756
rrt,0,42798,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;257.86;327.836;347.517;378.739;448.716;468.397;120.88;269.252;339.229;358.91;232.753;353.632;289.336;359.313;378.993;252.837;373.716;52.8839;365.237;435.214;454.895;328.738;449.618;96.7852;148.869;286.314;356.29;375.971;249.814;370.694;75.4615;95.5454;171.447;126.779;196.756;216.437;131.08;251.96;142.473;162.557;238.458;159.534],836,5.48098
rrt,0,43153,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;295.257;244.48;264.16;174.377;123.6;143.281;120.88;266.055;336.032;355.713;561.312;440.432;286.139;356.116;375.797;581.396;460.516;52.8839;362.04;432.017;451.698;657.297;536.417;96.7852;148.869;286.317;356.294;375.974;581.573;460.694;75.4615;95.5454;171.447;126.779;196.756;216.437;422.036;301.156;139.276;159.36;235.261;159.537],825.323,5.68097
rrt,0,37189,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;246.753;316.73;336.411;367.633;437.61;457.29;120.88;145.95;95.1735;114.854;392.704;513.583;166.034;115.257;134.938;412.787;533.667;52.8839;241.936;191.159;210.839;488.689;609.569;96.7852;148.869;163.012;112.235;131.916;409.765;530.645;75.4615;95.5454;171.447;126.779;196.756;216.437;119.974;240.853;272.73;292.814;368.715;289.791],777.595,4.54737
rrt,0,43153,solved,[9;1;7;2;3;4;8;5;6;0],[69.9769;89.6575;19.6806;295.257;244.48;264.16;174.377;123.6;143.281;120.88;266.055;336.032;355.713;561.312;440.432;286.139;356.116;375.797;581.396;460.516;52.8839;362.04;432.017;451.698;657.297;536.417;96.7852;148.869;286.317;356.294;375.974;581.573;460.694;75.4615;95.5454;171.447;126.779;196.756;216.437;422.036;301.156;139.276;159.36;235.261;159.537],825.323,5.76148
