rrt,0,267615,solved,[5;26;2;28;23;6;27;4;18;12;16;13;10;1;20;3;9;17;11;19;22;8;14;29;7;25;15;24;21;0],[69.9541;171.759;241.713;275.607;345.561;104.648;301.439;371.393;130.481;122.329;321.284;391.238;150.325;222.174;248.006;259.039;328.993;88.08;159.928;185.761;152.645;353.53;423.484;243.371;347.219;373.052;392.897;330.651;405.411;475.365;295.252;399.1;424.933;444.778;382.532;52.6811;363.846;433.8;253.687;357.535;383.368;403.213;340.967;43.9163;95.7974;271.831;341.785;161.672;265.52;291.352;311.197;248.952;81.6993;133.58;92.0155;457.056;527.01;346.897;450.745;476.578;496.423;434.177;104.326;112.445;147.443;185.226;399.43;469.384;289.271;393.119;418.952;438.797;376.551;46.7;68.1811;89.8163;127.599;119.826;151.747;221.702;147.323;251.171;277.004;296.848;234.603;329.094;380.975;339.41;247.395;432.62;374.994;239.798;309.752;235.374;339.222;365.054;384.899;322.654;417.145;469.026;427.461;335.446;520.671;463.045;88.0509;243.325;313.279;407.084;510.932;536.764;556.609;494.364;588.855;640.736;599.171;507.156;692.381;634.755;387.072;475.123;379.047;449.001;542.806;646.654;672.487;692.332;630.086;724.577;776.458;734.894;642.878;828.104;770.477;522.795;610.846;135.722;378.576;448.53;542.335;646.183;672.015;691.86;629.615;724.106;775.987;734.422;642.407;827.632;770.006;522.324;610.374;135.251;87.6713;484.259;554.214;648.018;751.866;777.699;797.544;735.298;829.789;881.671;840.106;748.09;933.316;875.689;628.007;716.058;240.935;105.212;192.883;550.625;620.579;714.384;818.232;844.064;863.909;801.664;896.155;948.036;906.471;814.455;999.681;942.055;694.372;782.423;307.3;171.577;259.249;146.365;681.508;751.462;845.267;949.115;974.947;994.792;932.547;1027.04;1078.92;1037.35;945.339;1130.56;1072.94;825.255;913.306;438.183;302.46;390.132;277.248;130.883;370.111;440.065;533.87;637.718;663.551;683.395;621.15;715.641;767.522;725.957;633.942;819.167;761.541;513.859;601.91;126.786;160.109;159.638;265.321;331.686;462.569;454.195;524.15;617.954;721.802;747.635;767.48;705.234;799.725;851.606;810.042;718.026;903.252;845.625;597.943;685.994;210.871;244.193;243.722;349.405;415.77;546.653;84.0843;523.845;593.799;687.604;791.452;817.285;837.13;774.884;869.375;921.256;879.691;787.676;972.901;915.275;667.593;755.644;280.52;313.843;313.372;419.055;485.42;616.303;153.734;70.4498;144.854;214.808;308.613;412.461;438.294;458.138;395.893;490.384;542.265;500.7;408.685;593.91;536.284;288.602;376.653;98.4707;234.193;233.722;339.405;405.771;536.654;225.257;309.341;378.991;106.056;176.01;269.814;373.663;399.495;419.34;357.094;451.586;503.467;461.902;369.886;555.112;497.486;249.803;337.854;189.269;324.992;324.52;430.204;496.569;627.452;316.055;400.14;469.79;90.7985;402.072;472.026;565.831;669.679;695.511;715.356;653.111;747.602;799.483;757.918;665.902;851.128;793.502;545.819;633.87;158.747;192.069;191.598;297.281;363.647;494.53;86.3606;170.445;240.095;257.218;348.016;474.154;544.108;637.912;741.761;767.593;787.438;725.193;819.684;871.565;830;737.984;923.21;865.584;617.901;705.952;230.829;264.151;263.68;369.363;435.729;566.612;158.443;242.527;312.177;329.299;420.098;119.282;507.616;577.571;671.375;775.223;801.056;820.901;758.655;853.146;905.028;863.463;771.447;956.673;899.046;651.364;739.415;264.292;297.614;297.143;402.826;469.191;600.075;191.905;275.99;345.639;362.762;453.561;105.545;224.827;53.2916;123.246;120.067;223.915;249.748;269.593;207.347;301.838;353.719;312.155;220.139;405.365;347.738;100.056;188.107;288.617;424.339;423.868;529.551;595.916;726.799;415.403;499.487;569.137;190.146;151.347;447.363;519.445;552.908],2881.01,804.849
rrt,0,245092,solved,[5;26;2;7;25;23;15;24;1;4;18;12;13;9;17;11;19;22;10;8;14;29;3;6;27;16;28;21;20;0],[69.9541;174.935;244.889;231.741;301.695;229.692;322.539;392.493;320.491;90.7985;193.255;263.209;191.207;140.086;230.884;236.067;306.021;234.019;25.9262;116.725;144.412;355.349;425.303;353.301;145.208;236.007;263.694;119.282;217.726;287.68;384.66;441.466;532.265;402.981;445.793;565.075;107.679;177.633;274.614;331.42;422.219;292.934;335.746;455.028;111.646;159.56;229.514;326.495;383.301;474.1;344.815;387.627;506.909;163.527;52.6811;117.995;187.95;284.93;341.736;432.535;303.251;346.063;465.344;153.963;43.9163;95.7974;208.373;278.327;375.308;432.114;522.913;393.628;436.44;555.722;212.34;101.494;109.613;144.61;158.167;228.121;325.102;381.908;472.706;343.422;386.234;505.516;246.934;136.888;188.769;147.204;237.582;160.238;230.192;327.173;383.979;474.777;345.493;388.305;507.587;249.005;138.959;190.84;149.275;239.653;87.6713;263.379;333.333;430.314;487.12;577.918;448.634;491.446;610.728;352.146;242.1;293.981;252.416;342.794;105.212;192.883;329.744;399.698;496.679;553.485;644.283;514.999;557.811;677.093;418.511;308.465;360.346;318.781;409.159;171.577;259.249;146.365;460.627;530.581;627.562;684.368;775.167;645.882;688.694;807.976;549.394;439.348;491.229;449.664;540.042;302.46;390.132;277.248;130.883;271.517;341.471;438.452;495.257;586.056;456.772;499.584;618.866;360.284;250.237;302.119;260.554;350.931;198.95;111.279;304.162;370.527;501.41;194;263.954;360.935;417.741;508.54;379.255;422.067;541.349;197.967;87.1211;91.24;130.237;144.053;223.209;225.28;328.421;394.786;525.669;336.559;243.685;313.639;410.619;467.425;558.224;428.94;471.752;591.034;247.652;136.805;140.924;179.922;193.737;272.893;274.964;378.105;444.47;575.353;386.243;84.0843;313.334;383.288;480.269;537.075;627.874;498.589;541.401;660.683;317.301;206.455;210.574;249.571;263.387;342.543;344.614;447.755;514.12;645.003;455.893;153.734;70.4498;230.082;300.036;343.234;400.04;490.838;361.554;404.366;523.648;439.808;329.761;381.642;340.078;430.455;380.249;382.32;485.461;551.826;682.709;493.599;416.082;465.767;535.416;375.888;445.842;489.04;545.846;636.644;507.36;550.172;669.454;585.614;475.567;527.449;485.884;576.261;526.055;528.126;631.267;697.632;828.515;639.405;561.888;611.573;681.223;145.806;534.681;604.635;647.833;704.639;795.437;666.153;708.965;828.247;744.407;634.36;686.241;644.676;735.054;684.848;686.919;790.06;856.425;987.308;798.198;720.681;770.366;840.015;304.599;158.793;457.182;527.136;570.333;627.139;717.938;588.654;631.466;750.748;666.907;556.861;608.742;567.177;657.555;607.349;609.42;712.561;778.926;909.809;720.698;643.182;692.866;762.516;227.1;113.294;272.086;485.564;555.518;598.716;655.522;746.32;617.036;659.848;779.13;695.29;585.243;637.124;595.56;685.937;635.731;637.802;740.943;807.308;938.191;749.081;671.564;721.249;790.898;255.482;109.676;224.469;222.97;135.777;205.731;248.928;305.734;396.533;267.249;310.061;429.343;345.502;235.456;287.337;245.772;336.15;285.944;288.015;391.156;457.521;588.404;399.293;321.777;371.461;441.111;248.076;393.882;552.675;475.175;503.558;117.338;187.292;230.49;287.295;378.094;248.81;291.622;410.904;327.063;217.017;268.898;227.333;317.711;267.505;269.576;372.717;439.082;569.965;380.855;303.338;353.022;422.672;235.237;381.043;539.836;462.336;490.719;140.932;53.2916;123.246;123.243;180.049;270.848;141.564;184.375;303.657;263.017;152.971;204.852;163.287;253.665;203.458;205.53;308.671;375.036;505.919;316.808;239.292;288.976;358.626;221.59;367.397;526.189;448.69;477.073;127.285;108.846],3126.81,993.461
rrt,0,386364,solved,[5;26;2;21;13;28;16;11;19;22;20;23;1;9;17;6;27;3;7;25;8;14;29;4;18;12;10;15;24;0],[69.9541;172.145;242.099;248.514;318.468;77.169;203.029;272.983;91.6843;168.053;270.2;340.154;158.856;235.225;67.1713;213.423;283.377;102.078;178.447;97.594;164.765;321.802;391.756;150.457;194.826;241.341;308.513;251.735;468.167;538.121;296.822;341.191;387.707;454.878;398.101;146.365;599.05;669.004;427.705;472.074;518.59;585.761;528.984;277.248;130.883;118.002;187.956;221.164;297.533;252.048;319.219;262.442;370.821;517.186;648.069;180.845;250.799;284.007;360.376;314.891;382.062;325.285;433.664;580.029;710.912;68.4429;187.737;257.691;182.898;259.267;213.783;280.954;224.177;332.555;478.921;609.804;236.756;299.599;242.154;312.108;237.316;313.685;268.2;335.371;278.594;386.973;533.338;664.221;291.173;354.016;54.4173;307.425;377.38;302.587;378.956;333.471;400.643;343.865;452.244;598.609;729.492;356.444;419.287;119.689;87.6713;258.953;328.908;254.115;330.484;284.999;352.171;295.393;403.772;550.137;681.02;307.972;370.815;115.217;169.634;234.905;411.45;481.405;406.612;482.981;437.496;504.668;447.89;556.269;702.634;833.517;460.469;523.312;267.713;322.131;387.402;152.497;251.436;321.39;246.597;322.966;277.481;344.653;287.875;396.254;542.619;673.502;300.454;363.297;118.099;172.516;237.787;189.315;341.812;400.234;470.188;395.396;471.765;426.28;493.451;436.674;545.053;691.418;822.301;449.253;512.096;266.897;321.314;386.586;338.114;490.611;148.799;450.233;520.187;445.394;521.763;476.278;543.45;486.672;595.051;741.416;872.299;499.252;562.094;316.896;371.313;436.584;388.112;540.609;198.797;90.7985;375.925;445.879;371.087;447.456;401.971;469.142;412.365;520.744;667.109;797.992;424.944;487.787;242.588;297.006;362.277;313.805;466.302;124.49;86.7088;136.707;460.01;529.964;455.171;531.54;486.055;553.227;496.449;604.828;751.193;882.076;509.028;571.871;326.673;381.09;446.361;397.889;550.386;208.574;170.793;220.792;84.0843;529.659;599.613;524.821;601.19;555.705;622.876;566.099;674.478;820.843;951.726;578.678;641.521;396.322;450.74;516.011;467.539;620.036;278.224;240.443;290.441;153.734;70.4498;322.96;392.914;433.322;509.691;464.206;531.377;474.6;582.979;729.344;860.227;379.179;442.022;448.914;503.331;568.602;520.13;672.627;512.613;661.411;711.41;637.102;721.187;790.836;374.841;444.795;485.203;561.572;516.087;583.259;526.481;634.86;781.225;912.108;431.06;493.903;500.795;555.212;620.484;572.012;724.509;564.494;713.292;763.291;688.983;773.068;842.717;52.6811;365.277;435.231;475.638;552.007;506.522;573.694;516.916;625.295;771.66;902.543;421.495;484.338;491.23;545.647;610.919;562.447;714.944;554.929;703.727;753.726;679.419;763.503;833.153;43.9163;95.7974;319.672;389.626;430.034;506.403;460.918;528.089;471.312;579.691;726.056;856.939;375.891;438.734;445.626;500.043;565.314;516.842;669.339;509.324;658.123;708.121;633.814;717.898;787.548;29.5118;81.3929;71.8281;274.534;344.488;384.895;461.264;415.78;482.951;426.174;534.552;680.918;811.801;330.753;393.596;400.488;454.905;520.176;471.704;624.201;464.186;612.985;662.983;588.676;672.76;742.41;95.6264;147.507;137.943;92.3382;299.416;369.37;409.777;486.146;440.662;507.833;451.056;559.434;705.8;836.683;355.635;418.478;425.37;479.787;545.058;496.586;649.083;489.068;637.867;687.865;613.558;697.642;767.292;167.708;219.589;210.025;164.42;119.282;53.2916;123.246;120.453;196.822;151.337;218.509;161.731;270.11;416.475;547.358;102.311;165.153;136.045;190.463;255.734;207.262;359.759;199.744;348.542;398.541;324.234;408.318;477.968;314.469;366.35;356.785;311.18;266.042;290.924],2900.02,1578.26
